energy-kcal_100g,energy_100g,fat_100g,saturated-fat_100g,carbohydrates_100g,sugars_100g,proteins_100g,salt_100g,sodium_100g,fruits-vegetables-nuts-estimate-from-ingredients_100g
407.0,1703.0,3.2,1.1,92.0,75.0,2.5,0.6,0.24,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388.0,1623.0,0.5,0.1,97.0,70.0,0.5,0.0,0.0,0.0
654.0,2736.0,65.2,2.6,13.7,0.0,15.2,2.0,0.8,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436.0,1824.0,27.0,13.0,40.0,12.0,7.9,0.82,0.328,0.0
311.0,1301.0,15.0,9.7,38.0,16.0,4.9,0.92,0.368,0.0
275.0,1151.0,1.5,0.2,55.0,5.1,9.4,0.61,0.244,0.0
242.0,1013.0,8.4,4.3,35.0,16.0,6.5,0.46,0.184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.84375
0.0,1284.0,7.0,3.6,54.2,44.0,3.9,0.2,0.08,30.1
0.0,1284.0,7.0,3.6,54.2,44.0,3.9,0.199898,0.0799592,30.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500.0,2090.0,24.3,0.0,62.9,0.0,7.14,0.0,0.0,0.0
64.0,268.0,0.0,0.0,11.8,1.2,1.9,0.667,0.267,0.0
437.0,1828.0,19.7,1.7,55.2,50.09,8.0,0.05,0.02,0.0
43.0,180.0,0.0,0.0,10.699999809265,10.10000038147,0.10000000149012,0.0,0.0,0.0
269.0,1125.0,83.0,16.0,1.6,1.6,14.0,2.0,0.8,0.0
250.0,1046.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,4.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.203125
220.0,920.0,12.0,8.0,27.0,19.0,2.0,0.0,0.0,0.0
220.0,920.0,35.0,32.0,23.0,5.0,0.0,0.7,0.28,0.0
500.0,2092.0,31.0,10.0,57.0,50.0,10.0,15.0,6.0,0.0
512.0,2142.0,27.9,16.3,60.5,44.2,7.0,0.6,0.24,0.0
106.0,444.0,22.0,8.0,22.0,22.0,5.0,0.6,0.24,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500.0,2092.0,31.0,10.7,57.1,50.0,11.9,2.2,0.88,0.0
219.0,916.0,8.5,1.0,19.0,0.9,16.0,1.1,0.44,0.0
145.0,607.0,13.0,1.0,3.5,2.0,2.0,0.8,0.32,0.0
336.0,1406.0,27.7,16.6,1.9,0.12,19.7,1.9,0.76,0.0
264.0,1105.0,8.4,0.2,62.5,40.3,6.8,1.0,0.4,0.0
78.0,326.0,2.4,1.4,2.0,2.0,12.0,2.4,0.96,0.0
221.0,925.0,13.5,4.5,14.0,1.1,8.3,0.52,0.208,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383.0,1602.0,21.0,14.0,40.0,6.9,6.8,0.91,0.364,0.0
30.0,126.0,0.2,0.1,4.9,4.7,0.9,1.6,0.64,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,109.0,0.2,0.1,4.0,3.8,0.9,1.3,0.52,0.0
563.0,2360.0,30.5,18.8,51.6,51.6,0.0,2.23,0.892,23.4375
25.0,105.0,5.0,1.0,85.0,5.0,5.0,8.0,3.2,0.0
0.0,177.0,0.0,0.0,10.4,10.4,0.0,0.0254,0.01016,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282.0,1180.0,4.6,0.5,47.6,3.3,10.3,1.46,0.584,0.0
319.0,1335.0,11.8,7.8,0.8,0.28,28.8,2.13,0.852,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435.0,1820.0,16.0,10.0,66.0,55.0,5.9,0.67,0.268,0.0
312.75,1309.0,7.53000020980835,3.32999992370605,52.0800018310547,8.77999973297119,7.80000019073486,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339.0,1418.0,0.1,0.0,83.0,70.0,0.39,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,285.0,0.2,0.1,25.2,21.5,0.6,1.5,0.6,0.0
293.0,1226.0,23.5,1.8,18.5,17.0,1.3,1.5,0.6,0.0
293.0,1226.0,23.8,1.8,18.5,17.0,1.3,1.7,0.68,0.0
266.0,1113.0,0.0,0.0,65.9,59.0,0.1,0.1,0.04,0.0
260.0,1088.0,0.0,0.0,64.8,64.8,0.2,0.0,0.0,20.0
298.0,1247.0,0.1,0.0,71.9,65.0,0.5,0.03,0.012,0.0
260.0,1088.0,0.0,0.0,62.0,56.0,0.6,0.03,0.012,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38252,0.953008,48.0
408.0,1707.0,37.0,4.0,17.0,12.0,1.7,2.2,0.88,0.0
219.0,916.0,13.0,1.0,23.7,20.8,0.9,2.0,0.8,0.0
195.0,816.0,12.0,12.0,13.0,0.7,6.8,8.5,3.4,0.0
0.0,1640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,180.0,0.1,0.0001,10.7,10.7,0.0,0.0,0.0,0.0
1.0,4.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,60.0
184.75143,773.0,0.64,0.12,43.43,20.57,0.83,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0653948102678559
0.0,0.0,0.1,0.1,97.0,0.0,0.1,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586.0,2452.0,42.5,32.7,37.8,32.7,9.3,0.02,0.008,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344.0,1439.0,0.8,0.1,74.7,1.1,8.6,0.0,0.0,0.0
349.0,1460.0,2.6,0.2,64.0,1.0,13.3,0.03,0.012,0.0
358.0,1498.0,3.5,0.6,72.2,0.9,13.0,0.01,0.004,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419.0,1753.0,15.4,2.7,56.3,10.1,11.9,0.0,0.0,0.0
268.0,1121.0,17.0,7.0,1.3,1.0,28.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575.0,2406.0,39.4,4.2,41.7,41.0,11.1,0.147,0.0588,0.0
367.0,1536.0,20.0,14.0,40.0,35.0,5.6,0.1,0.04,0.0
420.0,1757.0,18.0,8.0,60.0,28.0,6.0,0.625,0.25,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108.0,452.0,6.5,2.9,6.2,3.6,5.5,0.9,0.36,60.3203869047619
81.0,339.0,0.9,0.1,0.1,0.1,18.3,0.3,0.12,16.6666666666667
168.0,703.0,10.3,1.4,0.0,0.0,18.9,0.1,0.04,0.0
137.0,573.0,3.1,1.6,24.0,0.8,2.2,1.0,0.4,0.46484375
201.0,841.0,10.0,0.8,24.0,1.0,2.5,1.3,0.52,1.4287109375
49.0,205.0,0.4,0.1,9.2,8.4,1.0,0.2,0.08,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112.0,469.0,4.9,2.2,11.4,1.6,5.0,0.8,0.32,0.0
198.0,828.0,7.2,1.0,17.6,0.5,15.3,1.8,0.72,4.05
230.0,962.0,9.9,3.3,25.5,2.8,8.5,1.2,0.48,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108.0,452.0,2.5,0.4,9.3,1.5,11.8,1.0,0.4,0.19176136363636
190.0,795.0,9.6,8.2,19.0,12.8,5.2,0.25,0.1,0.0
149.0,623.0,5.6,2.7,16.1,2.8,7.8,1.3,0.52,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,322.0,1.2,0.5,9.7,2.5,6.1,0.82,0.328,0.0
126.0,527.0,6.3,2.3,10.5,1.5,6.5,0.79,0.316,0.0
305.0,1276.0,16.3,1.6,32.5,0.6,6.5,0.53,0.212,0.0
382.0,1598.0,24.1,11.2,33.0,3.5,7.2,1.0,0.4,0.0
72.0,301.0,0.8,0.2,4.8,4.2,11.0,1.0,0.4,0.0
188.0,787.0,9.0,0.8,23.0,1.0,2.5,1.2,0.48,0.0
203.0,849.0,5.9,3.5,26.9,2.6,8.4,1.0,0.4,0.0
162.0,678.0,6.6,1.7,17.0,3.7,8.2,0.73,0.292,0.0
194.0,812.0,8.1,1.6,21.2,1.6,8.3,1.2,0.48,0.0
211.0,883.0,15.0,7.2,3.2,0.5,15.0,0.5,0.2,0.0
109.0,456.0,3.3,1.2,2.0,0.01,17.7,0.1,0.04,0.0
200.0,837.0,11.9,4.2,1.9,0.1,21.3,1.1,0.44,0.0
103.0,431.0,4.0,0.5,0.3,0.3,20.0,1.4,0.56,0.0
278.0,1163.0,17.0,7.0,24.0,1.6,5.9,1.5,0.6,0.0
591.0,2473.0,8.9,6.1,12.0,3.0,2.8,0.8,0.32,0.0
64.0,268.0,2.1,0.9,8.6,3.6,1.5,0.7,0.28,0.0
51.0,213.0,2.5,1.2,4.1,2.4,1.6,0.5,0.2,41.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138.0,577.0,11.0,6.3,6.0,2.0,3.4,0.77,0.308,0.0
176.0,736.0,14.9,8.1,4.4,1.4,4.8,0.76,0.304,0.0
111.0,464.0,7.6,1.1,4.3,2.0,4.7,0.32,0.128,0.0
270.0,1130.0,10.5,7.4,35.1,16.5,2.1,0.1,0.04,0.0
403.0,1686.0,28.2,18.46,29.4,24.3,6.1,0.36,0.144,0.0
243.0,1017.0,18.0,1.9,16.0,2.9,2.9,0.75,0.3,0.0
190.0,795.0,10.3,2.3,8.8,0.5,14.8,1.3,0.52,0.0
188.0,787.0,6.0,2.5,24.0,0.6,9.0,1.1,0.44,0.0
245.0,1025.0,7.4,0.6,37.6,1.1,5.6,1.0,0.4,0.0
266.0,1113.0,7.9,0.7,49.9,2.2,6.2,1.3,0.52,0.0
173.0,724.0,0.4,0.1,3.3,1.0,4.1,0.1,0.04,0.0
58.0,243.0,0.6,0.2,6.0,0.6,3.8,0.1,0.04,0.0
375.0,1569.0,22.6,11.3,37.2,28.2,4.6,0.1,0.04,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121.0,506.0,2.0,0.4,12.0,1.2,13.0,1.2,0.48,0.0
244.0,1021.0,14.6,9.8,20.3,2.8,6.9,1.1,0.44,0.0
273.0,1142.0,9.5,1.1,32.3,1.7,10.5,1.3,0.52,0.0
326.0,1364.0,20.3,13.0,31.0,30.2,3.5,0.2,0.08,11.0
237.0,992.0,14.0,9.4,20.0,1.0,7.3,1.0,0.4,9.0
258.0,1079.0,17.0,11.0,18.0,1.0,7.5,0.83,0.332,0.0
211.0,883.0,12.0,7.3,20.0,2.0,5.2,1.1,0.44,0.0
385.0,1611.0,24.6,7.4,31.0,6.5,8.9,1.5,0.6,0.0
155.0,649.0,8.0,1.3,13.2,2.4,5.4,0.42,0.168,39.0
255.0,1067.0,16.0,11.0,19.0,1.2,6.8,0.91,0.364,15.48125
264.0,1105.0,18.0,12.0,18.0,0.9,6.7,1.0,0.4,0.0
243.0,1017.0,12.0,8.3,25.0,1.8,7.4,1.0,0.4,0.0
226.0,946.0,14.0,9.1,17.0,1.4,7.8,1.0,0.4,0.0
151.0,632.0,9.4,6.7,5.3,1.1,10.6,0.86,0.344,0.0
172.0,720.0,13.0,9.3,6.7,1.2,6.8,0.88,0.352,0.0
167.0,699.0,13.0,8.2,3.0,0.8,6.5,0.74,0.296,0.0
300.0,1255.0,16.5,8.1,24.6,4.2,12.2,1.42,0.568,32.5625
325.0,1360.0,20.4,11.0,22.09,4.1,11.8,1.69,0.676,0.0
330.0,1381.0,18.6,7.7,27.6,1.7,11.7,1.8,0.72,0.0
130.0,544.0,7.4,4.3,9.4,2.1,6.3,0.58,0.232,3.265625
169.0,707.0,11.0,3.8,10.3,2.6,6.8,0.6,0.24,0.0
140.0,586.0,11.0,5.5,5.1,0.6,4.6,4.9,1.96,0.0
159.0,665.0,2.5,1.5,29.0,1.3,3.7,1.1,0.44,0.0
162.0,678.0,8.0,2.7,1.7,0.1,20.8,0.32,0.128,0.0
206.0,862.0,15.0,4.2,1.7,1.7,16.0,1.1,0.44,0.0
198.0,828.0,4.2,3.0,36.0,15.8,3.5,0.29,0.116,0.0
246.0,1029.0,8.0,4.9,40.0,25.0,3.3,0.13,0.052,38.2033203125
275.0,1151.0,10.9,6.0,39.1,17.3,4.6,0.6,0.24,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292.0,1222.0,0.5,0.10000000149012,65.0,51.0,2.0,0.0,0.0,9.375
245.0,1025.0,10.9,1.7,22.4,1.5,13.9,1.42,0.568,0.0
285.0,1192.0,13.2,7.3,26.0,7.3,15.1,1.28,0.512,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,144.0,0.9,0.0,2.9,2.5,3.6,0.0,0.0,100.0
2.5641025641026,11.0,7.6923076923077,3.8461538461538,17.948717948718,10.25641025641,64.102564102564,0.8974358974359,0.35897435897436,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234.0,979.0,12.0,2.8,18.0,0.6,13.0,1.4,0.56,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,251.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.6666666666667
521.0,2180.0,27.0,9.5,60.7,47.1,7.2,0.559,0.2236,10.7142857142857
2.0,8.0,2.0,1.0,0.5,0.5,34.0,4.3,1.72,0.0
828.0,3464.0,92.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
425.0,1780.0,7.5,1.25,75.0,0.0,15.0,0.0,0.0,0.0
343.0,1430.0,0.0,0.0,62.9,2.86,25.7,0.0,0.0,0.0
526.0,2201.0,27.0,15.0,60.0,27.0,8.2,0.69,0.276,0.0
545.0,2280.0,32.0,20.0,57.0,56.0,6.1,0.18,0.072,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,320.0,3.5,0.0,7.5,0.0,3.6,0.0,0.0,0.0
470.0,1966.0,42.2,10.8,11.4,0.15,8.7,2.5,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260.0,1088.0,0.5,0.1,30.0,1.2,34.0,10.8,4.32,0.0
102.0,427.0,0.1,0.1,23.2,22.8,1.2,1.8,0.72,50.0
102.0,427.0,0.1,0.1,23.2,22.8,1.2,1.8,0.72,50.0
0.0,177.0,0.0,0.0,10.4,10.4,0.0,0.1,0.04,2.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361.0,1510.0,13.0,7.88,52.5,25.9,7.35,0.27,0.108,0.0
269.0,1125.0,1.8,0.53,52.6,2.6,9.0,1.44,0.576,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400.0,1674.0,7.5,2.5,42.5,17.5,40.0,1.75,0.7,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0769230769231
271.0,1134.0,4.1,0.4,46.0,2.3,9.6,1.44,0.576,0.0
1.965,8.0,5.2,2.2,0.7,0.3,6.6,1.9,0.76,0.0
375.0,1569.0,25.0,8.2,2.5,1.3,35.0,3.4,1.36,0.0
97.0,406.0,5.0,2.5,7.0,7.0,4.0,1.5,0.6,0.0
317.0,1326.0,21.8,14.5,24.8,22.5,4.6,0.11,0.044,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264.0,1105.0,5.0,1.0,40.0,3.0,30.0,1.0,0.4,0.0
264.0,1105.0,5.0,0.6,40.5,3.1,10.0,1.2,0.48,0.0
453.125,1896.0,18.75,9.375,60.9375,3.125,9.375,0.5859375,0.234375,0.0
380.0,1590.0,1.0,0.2,0.7,0.7,92.0,0.5,0.2,0.0
442.0,1852.0,22.0,2.6,54.0,25.0,6.4,0.53,0.212,22.6666666666667
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,163.0,0.5,0.100000001490116,6.5,1.5,1.5,0.0,0.0,0.0
465.0,1946.0,28.0,13.8,46.5,18.0,6.0,0.649,0.2596,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617.0,2582.0,48.0,10.0,36.0,32.0,8.0,0.01,0.004,0.0
399.0,1669.0,2.0,0.1,95.0,89.0,0.3,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377.0,1577.0,22.7000007629395,12.289999961853,2.40000009536743,0.200000002980232,40.5,0.0,0.0,0.0
377.0,1577.0,22.7,12.29,2.4,0.2,40.5,3.85,1.54,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171.0,715.0,12.0,6.8,3.5,1.4,12.0,1.6,0.64,0.0
1630.0,6820.0,7.5,2.5,66.0,22.2999992370605,9.60000038146973,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377.0,1577.0,22.7,12.29,2.4,0.2,40.5,0.25,0.1,0.0
0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.75,0.3,0.0
0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.01,0.004,0.0
0.0,0.0,0.0,0.0,53.33,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,60.0,0.0,0.0,1.0,0.4,0.0
267.0,1117.0,0.0,0.0,60.0,0.0,66.67,0.33782,0.135128,0.0
0.0,0.0,0.0,0.0,60.0,0.0,66.67,0.33782,0.135128,0.0
0.0,0.0,0.0,0.0,2.67,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0319602272727
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357.142857142857,1494.0,21.4285714285714,0.0,39.2857142857143,0.0,7.14285714285714,0.0,0.0,0.0
120.0,502.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0
150.0,628.0,8.3333333333333,5.0,3.3333333333333,3.3333333333333,16.666666666667,0.79166666666667,0.316666666666668,0.0
66.666666666667,279.0,2.0833333333333,1.4583333333333,8.75,8.75,3.3333333333333,0.125,0.05,0.0
714.28571428571,2989.0,78.571428571429,50.0,0.0,0.0,0.0,0.0,0.0,0.0
45.833333333333,192.0,1.25,0.83333333333333,5.0,5.0,3.3333333333333,0.109375,0.04375,0.0
79.166666666667,331.0,1.25,0.83333333333333,13.333333333333,12.5,3.3333333333333,0.11979166666667,0.047916666666668,0.0
269.23076923077,1126.0,5.7692307692308,2.8846153846154,38.461538461538,38.461538461538,15.384615384615,0.48076923076922,0.192307692307688,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.0,397.0,4.0,3.0,6.5,2.5,8.0,0.575,0.23,0.0
70.588235294118,295.0,3.5294117647059,2.0588235294118,7.0588235294118,5.2941176470588,3.5294117647059,0.13970588235294,0.055882352941176,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116.66666666667,488.0,3.3333333333333,1.6666666666667,3.3333333333333,3.3333333333333,16.666666666667,0.79166666666667,0.316666666666668,0.0
488.0,2042.0,26.60000038147,15.5,55.799999237061,38.400001525879,5.1999998092651,0.58999997377396,0.235999989509584,0.0
36.619718309859,153.0,0.0,0.0,8.7323943661972,8.7323943661972,0.0,0.0,0.0,0.0
253.52112676056,1061.0,19.718309859155,8.4507042253521,0.0,0.0,18.30985915493,0.12323943661972,0.049295774647888,0.0
232.142857142857,971.0,10.7142857142857,3.75,0.0,0.0,32.1428571428571,0.0,0.0,0.0
169.64285714286,710.0,9.8214285714286,4.0178571428571,0.0,0.0,19.642857142857,0.16741071428572,0.066964285714288,0.0
419.0,1753.0,6.0,0.0,91.2,91.2,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300.0,1255.0,0.555999994277954,0.0,69.0,0.0,3.0,0.0,0.0,0.0
750.0,3138.0,75.0,6.8181818181818,0.0,0.0,15.909090909091,0.11363636363636,0.045454545454544,0.0
857.0,3586.0,100.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0
0.14084507042254,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656.25,2746.0,53.125,4.6875,18.75,6.25,21.875,0.0,0.0,0.0
643.0,2690.0,71.43,10.71,0.0,0.0,0.0,1.785,0.714,53.3333333333333
571.0,2389.0,57.14,10.71,0.0,0.0,0.0,1.34,0.536,52.9411764705882
266.666666666667,1116.0,33.3333333333333,0.0,10.0,0.0,66.6666666666667,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380.95238095238,1594.0,4.7619047619048,2.3809523809524,40.47619047619,14.285714285714,40.47619047619,1.0714285714286,0.42857142857144,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362.1,1515.0,10.3,9.0,60.9,56.5,5.0,0.0,0.0,0.0
26.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
32.0,134.0,0.8,0.5,5.2,1.5,0.7,0.71,0.284,0.0
20.0,84.0,0.4,0.1,3.1,0.5,0.6,0.86,0.344,17.4
26.0,109.0,0.4,0.2,4.5,1.7,0.7,0.7,0.28,0.0
41.0,172.0,1.9,0.5,4.6,1.1,0.8,0.69,0.276,0.0
30.0,126.0,1.0,0.6,4.1,1.6,0.6,0.67,0.268,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436.0,1824.0,13.3,1.4,71.8,0.0,0.0,1.6,0.64,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164.0,686.0,0.699999988079071,0.200000002980232,33.2000007629395,0.699999988079071,5.5,0.0,0.0,0.0
5.0,21.0,0.1,0.04,1.1,0.81,0.1,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538.95,2255.0,32.78,2.8,55.06,46.19,3.77,0.1,0.04,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336.0,1406.0,29.0,13.0,0.6,0.3,18.0,0.0,0.0,0.0
0.0,2380.0,43.6,3.4,17.3,4.9,23.8,0.00575,0.0023,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368.421052631579,1541.0,31.5789473684211,18.4210526315789,0.0,0.0,26.3157894736842,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
